Cluster,Subcluster,Domain,Format Loads,Impressions,Format Fill Rate,Viewability Rate,Efficiency Rate,CPM,Clicks,CTR,Category,Category importance,Country,Geographical zone,Geographical zone importance
4,1,mantosdofutebol.com.br,27364.0,5687.133879781421,20.8680601092896,83.64155737704914,99.1960382513661,1.598087431693983,23.30601092896175,0.4107377049180329,Sports,7.629427792915531,Brazil,South America,53.27
4,1,buscabiografias.com,27332.2898089172,8532.226114649682,14.435923566878984,39.517611464968155,46.41904458598725,0.8008598726114647,55.13375796178344,0.268375796178344,Community & Culture,6.613822145157296,Mexico,South America,53.27
4,1,championcounter.es,26812.384615384613,968.6153846153846,3.3984615384615386,83.36538461538461,74.72,1.56,1.1538461538461535,0.09846153846153846,Tech & Gaming,1.9816695566014368,Chile,South America,53.27
4,1,tudoradio.com,26741.3488372093,3263.6686046511627,17.207965116279077,63.8647093023256,98.60418604651159,1.5780232558139542,7.877906976744187,0.3165697674418605,Music & Radio,5.622987366856576,Brazil,South America,53.27
4,1,icarito.cl,26311.654377880186,2657.1612903225805,11.829400921658982,86.4235944700461,95.27548387096772,1.6293087557603645,17.304147465437783,0.5467281105990783,Education & Careers,2.4275452068367596,Mexico,South America,53.27
4,1,ecuadorec.com,26169.86612021858,2019.450819672131,8.856092896174864,82.81224043715844,89.62800546448095,1.9049726775956262,14.308743169398909,0.6551366120218572,B-to-B,1.5110230369085955,Ecuador,South America,53.27
4,1,justexw.com,26103.701369863014,2987.3095890410964,11.857589041095894,75.07704109589042,96.21060273972601,1.680794520547941,10.676712328767124,0.3993150684931507,B-to-B,1.5110230369085955,Mexico,South America,53.27
4,1,ign.com,25675.521126760566,6471.591549295775,24.298873239436627,85.34887323943663,99.0642253521127,1.5869014084507047,20.50704225352113,0.2953521126760564,Tech & Gaming,1.9816695566014368,Brazil,South America,53.27
4,1,canalrural.com.br,25578.586614173233,3492.8740157480315,4.904842519685042,26.90188976377953,38.53905511811021,0.6353937007874016,20.46456692913386,0.24007874015748035,Movies & Television,3.5670052018825857,Brazil,South America,53.27
4,1,t13.cl,25524.90909090909,2599.5454545454545,9.800909090909087,88.36636363636362,82.77181818181819,1.554545454545455,3.9090909090909087,0.17181818181818184,Movies & Television,3.5670052018825857,Chile,South America,53.27
4,1,gtaall.net,24760.8,463.4,1.952,82.94200000000001,52.4,1.5,3.6,0.772,Autos,0.07431260837255388,Argentina,South America,53.27
4,1,solitariospider.org,24746.79781420765,2947.53825136612,10.192595628415305,78.743825136612,85.46379781420764,1.5407377049180326,18.467213114754102,0.4978961748633878,Casual Games,0.6440426058954669,Argentina,South America,53.27
4,1,elhombre.com.br,24469.2905982906,3490.595441595441,13.70911680911682,83.38091168091165,96.98911680911677,1.5878062678062632,9.495726495726496,0.3736467236467237,Glamour,4.756006935843448,Brazil,South America,53.27
4,1,radaresportes.com.br,24378.46875,3484.5390625,12.99453125,63.442265625,98.71906249999996,1.7071875,19.1015625,0.5045312499999998,Sports,7.629427792915531,Brazil,South America,53.27
4,1,resultadoslotochile.com,24225.095394736847,228.00657894736838,1.0795065789473683,75.61203947368426,83.92292763157894,1.4731907894736829,3.8026315789473686,0.891546052631579,Sports,7.629427792915531,Chile,South America,53.27
4,1,devilnovels.com,24156.714285714286,220.66666666666663,0.9733333333333332,62.41619047619049,51.245714285714286,1.9557142857142855,2.1904761904761907,0.8947619047619048,Community & Culture,6.613822145157296,Brazil,South America,53.27
